variant_id,variant_name,id,difficulty,question,gold_sql,generated_sql,ex,elapsed_s,error,session_id,agent_result_source,gold_row_count,predicted_row_count,gold_rows_sample,predicted_rows_sample,comparison_details,critical_rule,workflow_success,semantic_plan,semantic_validation,semantic_error,semantic_repair,repair_attempts,flags,prompt_tokens,completion_tokens,total_tokens,total_cost_usd
V0,full_pipeline,GT100,easy,Qual o maior valor de serviço profissional registrado em uma internação?,"SELECT MAX(""VAL_SP"") AS maior_val_sp FROM internacoes WHERE ""VAL_SP"" IS NOT NULL;","SELECT ""VAL_SP"" AS maior_valor_servico_profissional FROM internacoes ORDER BY ""VAL_SP"" DESC LIMIT 1;",True,12.57,,ablation_20260510T163217_42e383ef_V0_GT100,results,1,1,[[66078.14]],[[66078.14]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""requested_metric"", ""expression_type"": ""unknown"", ""required_filters"": []}, {""name"": ""total_internacoes"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 1, ""top_n_scope"": ""global"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}","{""category"": ""unknown"", ""severity"": ""error"", ""message"": ""SEMANTIC PLAN ERROR: The plan requires a global top-N answer, but SQL does not limit the result to top_n=1.""}","{""original_category"": ""unknown"", ""original_message"": ""SEMANTIC PLAN ERROR: The plan requires a global top-N answer, but SQL does not limit the result to top_n=1."", ""guidance_title"": ""Erro semantico desconhecido"", ""strategy"": ""llm_guided"", ""post_repair_category"": null, ""post_repair_message"": null, ""validation_passed_after_repair"": true}","[{""previous_sql"": ""SELECT MAX(\""VAL_SP\"") AS maior_valor_servico_profissional FROM internacoes;"", ""error_message"": ""SEMANTIC PLAN ERROR: The plan requires a global top-N answer, but SQL does not limit the result to top_n=1."", ""semantic_category"": ""unknown"", ""semantic_guidance"": ""Erro semantico desconhecido"", ""violated_contract"": {}, ""repair_strategy"": ""llm_guided"", ""timestamp"": ""2026-05-10T13:33:11.442779"", ""post_repair_validation"": {""passed"": true, ""message"": null}}]",{},15874,416,16290,0.001757
V0,full_pipeline,GT102,easy,Quantos municípios estão no estado do Maranhão?,SELECT COUNT(*) AS municipios_ma FROM municipios WHERE estado = 'MA';,"SELECT COUNT(*) FROM municipios WHERE ""estado"" = 'MA';",True,8.41,,ablation_20260510T163217_42e383ef_V0_GT102,results,1,1,[[217]],[[217]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""municipio_catalog"", ""metrics"": [{""name"": ""municipio_catalog_count"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""estado"", ""values"": [""MA""], ""operator"": ""=""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [""estado""], ""counted_entity"": ""municipio"", ""forbidden_output_dimensions"": [""estado"", ""municipio""]}, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""message"": null}",{},{},[],{},9116,329,9445,0.001075
V0,full_pipeline,GT103,easy,Quantos estados distintos estão cobertos pelo banco de dados?,SELECT COUNT(DISTINCT estado) AS total_estados FROM municipios;,"SELECT COUNT(DISTINCT ""estado"") FROM municipios;",True,7.67,,ablation_20260510T163217_42e383ef_V0_GT103,results,1,1,[[28]],[[28]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""municipio_catalog"", ""metrics"": [{""name"": ""estado_coverage_count"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""estado"", ""forbidden_output_dimensions"": [""estado""]}, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""message"": null}",{},{},[],{},9043,307,9350,0.001051
V10,no_semantic_plan_validation,GT004,easy,Quantos códigos CID-10 estão disponíveis?,SELECT COUNT(*) AS total_cids FROM cid;,"SELECT COUNT(DISTINCT ""CID"") AS cid_catalog_count FROM cid;",True,9.46,,ablation_20260510T163217_42e383ef_V10_GT004,results,1,1,[[14262]],[[14262]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""cid_catalog"", ""metrics"": [{""name"": ""cid_catalog_count"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""diagnostico"", ""forbidden_output_dimensions"": [""diagnostico""]}, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""ambiguities"": []}",{},{},{},[],"{""disable_semantic_plan_validation"": true}",9309,327,9636,0.001017
V10,no_semantic_plan_validation,GT005,easy,Quantos hospitais estão cadastrados?,SELECT COUNT(*) AS total_hospitais FROM hospital;,"SELECT COUNT(DISTINCT ""CNES"") FROM hospital;",True,7.9,,ablation_20260510T163217_42e383ef_V10_GT005,results,1,1,[[711]],[[711]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""hospital"", ""forbidden_output_dimensions"": [""hospital""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}",{},{},{},[],"{""disable_semantic_plan_validation"": true}",8938,266,9204,0.000915
V10,no_semantic_plan_validation,GT006,easy,Quantos municípios têm dados socioeconômicos registrados?,SELECT COUNT(DISTINCT codigo_6d) AS total_municipios FROM socioeconomico;,"SELECT COUNT(DISTINCT mu.""codigo_6d"") FROM socioeconomico s JOIN municipios mu ON s.""codigo_6d"" = mu.""codigo_6d"" WHERE s.""metrica"" = 'bolsa_familia_total';",True,11.13,,ablation_20260510T163217_42e383ef_V10_GT006,results,1,1,[[5570]],[[5570]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""socioeconomico.dados_registrados"", ""values"": [""existente""], ""operator"": ""exists""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""municipio"", ""forbidden_output_dimensions"": [""municipio""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}",{},"{""category"": ""unknown"", ""severity"": ""error"", ""message"": ""SEMANTIC ERROR: Query uses 'socioeconomico' table but is missing a WHERE metrica = '...' filter. The socioeconomico table is long-format (one row per metric × municipality × year). Without a metrica filter, the query aggregates across ALL metrics (population, IDHM, bolsa familia, etc.) which produces meaningless results. FIX EXACTLY: SELECT mu.nome AS municipio_maior_populacao FROM socioeconomico s JOIN municipios mu ON s.codigo_6d = mu.codigo_6d WHERE s.metrica = 'populacao_total' ORDER BY s.valor DESC LIMIT 1; IMPORTANT: SELECT ONLY the column(s) that directly answer the question. Do NOT include s.valor or extra columns unless explicitly requested.""}","{""original_category"": ""unknown"", ""original_message"": ""SEMANTIC ERROR: Query uses 'socioeconomico' table but is missing a WHERE metrica = '...' filter. The socioeconomico table is long-format (one row per metric × municipality × year). Without a metrica filter, the query aggregates across ALL metrics (population, IDHM, bolsa familia, etc.) which produces meaningless results. FIX EXACTLY: SELECT mu.nome AS municipio_maior_populacao FROM socioeconomico s JOIN municipios mu ON s.codigo_6d = mu.codigo_6d WHERE s.metrica = 'populacao_total' ORDER BY s.valor DESC LIMIT 1; IMPORTANT: SELECT ONLY the column(s) that directly answer the question. Do NOT include s.valor or extra columns unless explicitly requested."", ""guidance_title"": ""Erro semantico desconhecido"", ""strategy"": ""llm_guided"", ""post_repair_category"": null, ""post_repair_message"": null, ""validation_passed_after_repair"": true}","[{""previous_sql"": ""SELECT COUNT(DISTINCT \""codigo_6d\"") FROM socioeconomico;"", ""error_message"": ""SEMANTIC ERROR: Query uses 'socioeconomico' table but is missing a WHERE metrica = '...' filter. The socioeconomico table is long-format (one row per metric × municipality × year). Without a metrica filter, the query aggregates across ALL metrics (population, IDHM, bolsa familia, etc.) which produces meaningless results. FIX EXACTLY: SELECT mu.nome AS municipio_maior_populacao FROM socioeconomico s JOIN municipios mu ON s.codigo_6d = mu.codigo_6d WHERE s.metrica = 'populacao_total' ORDER BY s.valor DESC LIMIT 1; IMPORTANT: SELECT ONLY the column(s) that directly answer the question. Do NOT include s.valor or extra columns unless explicitly requested."", ""semantic_category"": ""unknown"", ""semantic_guidance"": ""Erro semantico desconhecido"", ""violated_contract"": {}, ""repair_strategy"": ""llm_guided"", ""timestamp"": ""2026-05-10T13:33:39.122806"", ""post_repair_validation"": {""passed"": true, ""message"": null}}]","{""disable_semantic_plan_validation"": true}",11979,494,12473,0.00146
V10,no_semantic_plan_validation,GT022,easy,Quantos hospitais registraram pelo menos uma morte?,"SELECT COUNT(DISTINCT ""CNES"") AS hospitais_com_mortes FROM internacoes WHERE ""MORTE"" = true;","SELECT COUNT(DISTINCT i.""CNES"") AS total_hospitais FROM internacoes i WHERE i.""MORTE"" = true;",True,9.46,,ablation_20260510T163217_42e383ef_V10_GT022,results,1,1,[[610]],[[610]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""desfecho"", ""values"": [""MORTE = true""], ""operator"": ""semantic""}, {""field"": ""desfecho"", ""values"": [""MORTE""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""hospital"", ""forbidden_output_dimensions"": [""hospital""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}",{},{},{},[],"{""disable_semantic_plan_validation"": true}",15781,382,16163,0.00154
V10,no_semantic_plan_validation,GT032,easy,Quantos municípios estão no estado do RS?,SELECT COUNT(*) AS municipios_rs FROM municipios WHERE estado = 'RS';,"SELECT COUNT(*) FROM municipios WHERE ""estado"" = 'RS';",True,8.18,,ablation_20260510T163217_42e383ef_V10_GT032,results,1,1,[[497]],[[497]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""municipio_catalog"", ""metrics"": [{""name"": ""municipio_catalog_count"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""estado"", ""values"": [""RS""], ""operator"": ""=""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [""estado""], ""counted_entity"": ""municipio"", ""forbidden_output_dimensions"": [""estado"", ""municipio""]}, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""ambiguities"": []}",{},{},{},[],"{""disable_semantic_plan_validation"": true}",9116,330,9446,0.001009
V10,no_semantic_plan_validation,GT039,medium,Quais são as três causas de morte mais frequentes entre mulheres?,"SELECT c.""CD_DESCRICAO"", COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""SEXO"" = 3 AND i.""MORTE"" = true AND i.""CID_MORTE"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 3;","SELECT c.""CD_DESCRICAO"" AS causa_morte, COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true AND i.""SEXO"" = 3 GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 3;",True,13.45,,ablation_20260510T163217_42e383ef_V10_GT039,results,3,3,"[[""Nao preenchido"", 231490], [""Insuf respirat aguda"", 11488], [""Septicemia NE"", 8600]]","[[""Nao preenchido"", 231490], [""Insuf respirat aguda"", 11488], [""Septicemia NE"", 8600]]","{""gt_size"": 3, ""pred_size"": 3, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total_mortes"", ""expression_type"": ""count"", ""required_filters"": [""MORTE = true""]}], ""dimensions"": [], ""filters"": [{""field"": ""sexo"", ""values"": [""3""], ""operator"": ""=""}, {""field"": ""desfecho"", ""values"": [""MORTE = true""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n"": 3, ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [""sexo""], ""counted_entity"": ""total_mortes"", ""forbidden_output_dimensions"": [""sexo""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}",{},{},{},[],"{""disable_semantic_plan_validation"": true}",16189,609,16798,0.001767
V10,no_semantic_plan_validation,GT041,medium,Quantos hospitais atenderam casos de UTI em 2020?,"SELECT COUNT(DISTINCT ""CNES"") FROM internacoes WHERE ""VAL_UTI"" > 0 AND EXTRACT(YEAR FROM ""DT_INTER"") = 2020;","SELECT COUNT(DISTINCT i.""CNES"") AS total_hospitais FROM internacoes i WHERE i.""VAL_UTI"" > 0 AND EXTRACT(YEAR FROM i.""DT_INTER"") = 2020;",True,9.5,,ablation_20260510T163217_42e383ef_V10_GT041,results,1,1,[[129]],[[129]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""ano"", ""values"": [""2020""], ""operator"": ""=""}, {""field"": ""uti"", ""values"": [""VAL_UTI > 0""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""hospital"", ""forbidden_output_dimensions"": [""hospital""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}",{},{},{},[],"{""disable_semantic_plan_validation"": true}",16758,481,17239,0.001698
V10,no_semantic_plan_validation,GT043,medium,Quantas internações tiveram tanto diagnóstico principal quanto secundário?,"SELECT COUNT(*) AS com_ambos_diagnosticos FROM internacoes WHERE ""DIAG_PRINC"" IS NOT NULL AND ""DIAG_SECUN"" IS NOT NULL;","SELECT COUNT(*) AS total FROM internacoes WHERE ""DIAG_PRINC"" IS NOT NULL AND ""DIAG_SECUN"" IS NOT NULL;",True,7.87,,ablation_20260510T163217_42e383ef_V10_GT043,results,1,1,[[18443084]],[[18443084]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""diagnostico_principal_required"", ""values"": [""IS NOT NULL""], ""operator"": ""semantic""}, {""field"": ""diagnostico_secundario_required"", ""values"": [""IS NOT NULL""], ""operator"": ""semantic""}, {""field"": ""diagnostico_principal"", ""values"": [""IS NOT NULL""], ""operator"": ""semantic""}, {""field"": ""diagnostico_secundario"", ""values"": [""IS NOT NULL""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [""diagnostico""], ""counted_entity"": ""diagnostico"", ""forbidden_output_dimensions"": [""diagnostico""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}",{},{},{},[],"{""disable_semantic_plan_validation"": true}",14301,420,14721,0.001447
V10,no_semantic_plan_validation,GT052,easy,Quantos códigos CID-10 distintos existem?,"SELECT COUNT(DISTINCT ""CID"") FROM cid;","SELECT COUNT(DISTINCT ""CID"") AS cid_catalog_count FROM cid;",True,7.04,,ablation_20260510T163217_42e383ef_V10_GT052,results,1,1,[[14262]],[[14262]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""cid_catalog"", ""metrics"": [{""name"": ""cid_catalog_count"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""diagnostico"", ""forbidden_output_dimensions"": [""diagnostico""]}, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""ambiguities"": []}",{},{},{},[],"{""disable_semantic_plan_validation"": true}",9309,314,9623,0.001009
V10,no_semantic_plan_validation,GT098,easy,Quantos municípios estão cadastrados no total?,SELECT COUNT(*) AS total_municipios FROM municipios;,SELECT COUNT(*) FROM municipios;,True,6.9,,ablation_20260510T163217_42e383ef_V10_GT098,results,1,1,[[5571]],[[5571]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""municipio_catalog"", ""metrics"": [{""name"": ""municipio_catalog_count"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""municipio"", ""forbidden_output_dimensions"": [""municipio""]}, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""ambiguities"": []}",{},{},{},[],"{""disable_semantic_plan_validation"": true}",9010,272,9282,0.000967
V10,no_semantic_plan_validation,GT100,easy,Qual o maior valor de serviço profissional registrado em uma internação?,"SELECT MAX(""VAL_SP"") AS maior_val_sp FROM internacoes WHERE ""VAL_SP"" IS NOT NULL;","SELECT MAX(""VAL_SP"") AS maior_valor_servico_profissional FROM internacoes;",True,8.15,,ablation_20260510T163217_42e383ef_V10_GT100,results,1,1,[[66078.14]],[[66078.14]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""requested_metric"", ""expression_type"": ""unknown"", ""required_filters"": []}, {""name"": ""total_internacoes"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 1, ""top_n_scope"": ""global"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}",{},{},{},[],"{""disable_semantic_plan_validation"": true}",14183,370,14553,0.00138
V10,no_semantic_plan_validation,GT102,easy,Quantos municípios estão no estado do Maranhão?,SELECT COUNT(*) AS municipios_ma FROM municipios WHERE estado = 'MA';,"SELECT COUNT(*) FROM municipios WHERE ""estado"" = 'MA';",True,9.57,,ablation_20260510T163217_42e383ef_V10_GT102,results,1,1,[[217]],[[217]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""municipio_catalog"", ""metrics"": [{""name"": ""municipio_catalog_count"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""estado"", ""values"": [""MA""], ""operator"": ""=""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [""estado""], ""counted_entity"": ""municipio"", ""forbidden_output_dimensions"": [""estado"", ""municipio""]}, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""ambiguities"": []}",{},{},{},[],"{""disable_semantic_plan_validation"": true}",9116,328,9444,0.001007
V10,no_semantic_plan_validation,GT103,easy,Quantos estados distintos estão cobertos pelo banco de dados?,SELECT COUNT(DISTINCT estado) AS total_estados FROM municipios;,"SELECT COUNT(DISTINCT ""estado"") FROM municipios;",True,6.75,,ablation_20260510T163217_42e383ef_V10_GT103,results,1,1,[[28]],[[28]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""municipio_catalog"", ""metrics"": [{""name"": ""estado_coverage_count"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""estado"", ""forbidden_output_dimensions"": [""estado""]}, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""ambiguities"": []}",{},{},{},[],"{""disable_semantic_plan_validation"": true}",9043,269,9312,0.000961
