variant_id,variant_name,id,difficulty,question,gold_sql,generated_sql,ex,elapsed_s,error,session_id,agent_result_source,gold_row_count,predicted_row_count,gold_rows_sample,predicted_rows_sample,comparison_details,critical_rule,workflow_success,semantic_plan,semantic_validation,semantic_error,semantic_repair,repair_attempts,llamaindex_mode,llamaindex_retrieval_mode,llamaindex_selected_tables,sql_generation_source,latency_by_component,flags,prompt_tokens,completion_tokens,total_tokens,total_cost_usd
V0,full_pipeline,GT039,medium,Quais são as três causas de morte mais frequentes entre mulheres?,"SELECT c.""DESCRICAO"", COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""SEXO"" = 3 AND i.""MORTE"" = true AND i.""CID_MORTE"" IS NOT NULL GROUP BY c.""DESCRICAO"" ORDER BY total_mortes DESC LIMIT 3;","SELECT c.""DESCRICAO"" AS causa_morte, COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true AND i.""SEXO"" = 3 GROUP BY c.""DESCRICAO"" ORDER BY total_mortes DESC LIMIT 3;",True,10.1,,ablation_20260516T210857_d3789f4e_V0_GT039,results,3,3,"[[""Insuf respirat aguda"", 120632], [""Septicemia NE"", 105910], [""Parada cardiaca NE"", 74462]]","[[""Insuf respirat aguda"", 120632], [""Septicemia NE"", 105910], [""Parada cardiaca NE"", 74462]]","{""gt_size"": 3, ""pred_size"": 3, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total_mortes"", ""expression_type"": ""count"", ""required_filters"": [""MORTE = true""]}], ""dimensions"": [{""name"": ""diagnostico"", ""source"": ""cid.DESCRICAO"", ""role"": ""group""}], ""filters"": [{""field"": ""sexo"", ""values"": [""3""], ""operator"": ""=""}, {""field"": ""desfecho"", ""values"": [""MORTE = true""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 3, ""top_n_scope"": ""global"", ""required_dimensions"": [""diagnostico""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [""diagnostico""], ""filter_dimensions"": [""sexo""], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],context,llamaindex_schema,"[""internacoes"", ""cid""]",current_structured_output,"{""query_classification"": 0.00025963783264160156, ""table_discovery"": 0.4519033432006836, ""schema_analysis"": 0.0007169246673583984, ""reasoning"": 3.8060178756713867, ""sql_generation"": 2.583462715148926, ""sql_validation"": 1.775827169418335, ""sql_execution"": 0.23312044143676758, ""completed"": 1.204848289489746}",{},18127,608,18735,0.002777
V0,full_pipeline,GT040,easy,Qual a taxa de mortalidade infantil média no Brasil?,"SELECT AVG(""VL_MORT_INFANTIL"") AS taxa_media_mortalidade_infantil FROM socioeconomico WHERE ""VL_MORT_INFANTIL"" IS NOT NULL;","SELECT AVG(""VL_MORT_INFANTIL"") AS taxa_media_mortalidade_infantil FROM socioeconomico;",True,7.5,,ablation_20260516T210857_d3789f4e_V0_GT040,results,1,1,[[13.429597867079291]],[[13.429597867079291]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""rate"", ""base_grain"": ""municipio_ano"", ""metrics"": [{""name"": ""mortalidade_infantil_1ano"", ""expression_type"": ""avg"", ""required_filters"": [""AVG(s.\""VL_MORT_INFANTIL\"")""]}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [""socioeconomico_column_metric_required""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""socioeconomico_column_metric_required""], ""null_policy"": [], ""message"": null}",{},{},[],context,llamaindex_schema,"[""socioeconomico"", ""internacoes"", ""cid"", ""municipios""]",current_structured_output,"{""query_classification"": 0.00028896331787109375, ""table_discovery"": 0.47216129302978516, ""schema_analysis"": 0.00064849853515625, ""reasoning"": 3.6001014709472656, ""sql_generation"": 1.3403356075286865, ""sql_validation"": 1.0080766677856445, ""sql_execution"": 0.0025255680084228516, ""completed"": 1.034348726272583}",{},11427,362,11789,0.001624
V0,full_pipeline,GT041,medium,Quantos hospitais atenderam casos de UTI em 2020?,"SELECT COUNT(DISTINCT ""CNES"") FROM internacoes WHERE ""VAL_UTI"" > 0 AND EXTRACT(YEAR FROM ""DT_INTER"") = 2020;","SELECT COUNT(DISTINCT i.""CNES"") AS total_hospitais FROM internacoes i WHERE i.""VAL_UTI"" > 0 AND EXTRACT(YEAR FROM i.""DT_INTER"") = 2020;",True,9.43,,ablation_20260516T210857_d3789f4e_V0_GT041,results,1,1,[[1372]],[[1372]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""ano"", ""values"": [""2020""], ""operator"": ""=""}, {""field"": ""uti"", ""values"": [""VAL_UTI > 0""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""hospital"", ""forbidden_output_dimensions"": [""hospital""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],context,llamaindex_schema,"[""internacoes"", ""cid"", ""municipios"", ""socioeconomico""]",current_structured_output,"{""query_classification"": 0.0002467632293701172, ""table_discovery"": 0.4706141948699951, ""schema_analysis"": 0.0007045269012451172, ""reasoning"": 4.290475845336914, ""sql_generation"": 2.431520462036133, ""sql_validation"": 0.9744439125061035, ""sql_execution"": 0.11417412757873535, ""completed"": 1.1069133281707764}",{},19309,485,19794,0.002947
V0,full_pipeline,GT042,medium,Quantas internações de pacientes com mais de 70 anos ocorreram no inverno (junho a agosto)?,"SELECT COUNT(i.""N_AIH"") FROM internacoes i WHERE EXTRACT(MONTH FROM i.""DT_INTER"") BETWEEN 6 AND 8 AND i.""IDADE"" > 70;","SELECT COUNT(*) AS total_internacoes FROM internacoes WHERE ""IDADE"" > 70 AND EXTRACT(MONTH FROM ""DT_INTER"") IN (6, 7, 8);",True,10.15,,ablation_20260516T210857_d3789f4e_V0_GT042,results,1,1,[[6408921]],[[6408921]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""mes_internacao"", ""values"": [""6"", ""7"", ""8""], ""operator"": ""IN""}, {""field"": ""idade"", ""values"": [""70""], ""operator"": "">""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],context,llamaindex_schema,"[""internacoes"", ""internacao_procedimento""]",current_structured_output,"{""query_classification"": 0.9404737949371338, ""table_discovery"": 0.43772053718566895, ""schema_analysis"": 0.0006964206695556641, ""reasoning"": 4.1718223094940186, ""sql_generation"": 2.0130879878997803, ""sql_validation"": 1.295292854309082, ""sql_execution"": 0.11008214950561523, ""completed"": 1.1298553943634033}",{},18605,453,19058,0.002602
V0,full_pipeline,GT043,medium,Quantas internações tiveram tanto diagnóstico principal quanto secundário?,"SELECT COUNT(*) AS com_ambos_diagnosticos FROM internacoes WHERE ""DIAG_PRINC"" IS NOT NULL AND ""DIAG_SECUN"" IS NOT NULL;","SELECT COUNT(*) AS total FROM internacoes WHERE ""DIAG_PRINC"" IS NOT NULL AND ""DIAG_SECUN"" IS NOT NULL;",True,10.03,,ablation_20260516T210857_d3789f4e_V0_GT043,results,1,1,[[183877219]],[[183877219]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""diagnostico_principal_required"", ""values"": [""IS NOT NULL""], ""operator"": ""semantic""}, {""field"": ""diagnostico_secundario_required"", ""values"": [""IS NOT NULL""], ""operator"": ""semantic""}, {""field"": ""diagnostico_principal"", ""values"": [""IS NOT NULL""], ""operator"": ""semantic""}, {""field"": ""diagnostico_secundario"", ""values"": [""IS NOT NULL""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [""diagnostico""], ""counted_entity"": ""diagnostico"", ""forbidden_output_dimensions"": [""diagnostico""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],context,llamaindex_schema,"[""internacoes"", ""cid"", ""internacao_procedimento""]",current_structured_output,"{""query_classification"": 0.00024771690368652344, ""table_discovery"": 0.4937574863433838, ""schema_analysis"": 0.00040268898010253906, ""reasoning"": 3.8964788913726807, ""sql_generation"": 4.150965929031372, ""sql_validation"": 0.7656800746917725, ""sql_execution"": 0.0018260478973388672, ""completed"": 0.6790921688079834}",{},18511,428,18939,0.002957
V0,full_pipeline,GT044,hard,Qual o custo médio de UTI por faixa etária dos pacientes?,"SELECT CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END AS faixa_etaria, AVG(""VAL_UTI"") AS custo_medio_uti FROM internacoes WHERE ""VAL_UTI"" > 0 GROUP BY CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END;","SELECT faixa_etaria, ROUND(AVG(""VAL_UTI""), 2) AS custo_medio_uti FROM ( SELECT CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END AS faixa_etaria, ""VAL_UTI"", ROW_NUMBER() OVER (PARTITION BY CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END ORDER BY ""VAL_UTI"" DESC) AS rn FROM internacoes WHERE ""VAL_UTI"" > 0 ) sub WHERE rn = 1 GROUP BY faixa_etaria ORDER BY faixa_etaria;",True,13.35,,ablation_20260516T210857_d3789f4e_V0_GT044,results,3,3,"[[""Menor"", 5400.423593768237], [""Idoso"", 3955.5674701540543], [""Adulto"", 3943.517826067857]]","[[""Adulto"", 267200.0], [""Idoso"", 272000.0], [""Menor"", 178529.1]]","{""gt_size"": 3, ""pred_size"": 3, ""normalized_match"": true, ""projected_match"": true, ""bidirectional_match"": true, ""gt_col_count"": 2, ""pred_col_count"": 2, ""matching_column_indices"": {""gt_cols"": [0], ""pred_cols"": [0]}}",,True,"{""intent"": ""distribution"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""custo_medio_uti"", ""expression_type"": ""avg"", ""required_filters"": [""VAL_UTI > 0""]}], ""dimensions"": [{""name"": ""faixa_etaria"", ""source"": ""internacoes.IDADE"", ""role"": ""group""}], ""filters"": [{""field"": ""uti"", ""values"": [""VAL_UTI > 0""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""one_row_per_group"", ""top_n_scope"": ""none"", ""required_dimensions"": [""faixa_etaria""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""grouped_table"", ""expected_row_count"": ""one_per_group"", ""output_dimensions"": [""faixa_etaria""], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],context,llamaindex_schema,"[""internacoes"", ""cid"", ""especialidade"", ""socioeconomico""]",current_structured_output,"{""query_classification"": 0.00046634674072265625, ""table_discovery"": 0.44966912269592285, ""schema_analysis"": 0.0006701946258544922, ""reasoning"": 3.7184579372406006, ""sql_generation"": 4.156939744949341, ""sql_validation"": 3.222379684448242, ""sql_execution"": 0.6961772441864014, ""completed"": 1.062659502029419}",{},19468,767,20235,0.003073
V0,full_pipeline,GT046,medium,Qual a evolução de internações para cada ano?,"SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total_internacoes FROM internacoes WHERE ""DT_INTER"" IS NOT NULL GROUP BY ano ORDER BY ano;","SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total FROM internacoes GROUP BY ano ORDER BY ano;",True,12.77,,ablation_20260516T210857_d3789f4e_V0_GT046,results,23,23,"[[2000, 9], [2001, 2], [2002, 2], [2003, 1], [2005, 6]]","[[2000, 9], [2001, 2], [2002, 2], [2003, 1], [2005, 6]]","{""gt_size"": 23, ""pred_size"": 23, ""normalized_match"": true}",,True,"{""intent"": ""trend"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [{""name"": ""ano"", ""source"": ""EXTRACT(YEAR FROM internacoes.DT_INTER)"", ""role"": ""group""}], ""filters"": [], ""answer_shape"": {""row_grain"": ""time_series"", ""top_n_scope"": ""none"", ""required_dimensions"": [""ano""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""time_series"", ""expected_row_count"": ""one_per_group"", ""output_dimensions"": [""ano""], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": [""profile_temporal_coverage: internacoes.DT_INTER ranges from 2008-01-01 to 2023-12-31"", ""profile_cardinality: ano uses high-cardinality identifier internacoes.DT_INTER"", ""profile_cardinality: ano_internacao uses high-cardinality identifier internacoes.DT_INTER""]}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],context,llamaindex_schema,"[""internacoes"", ""internacao_procedimento"", ""cid""]",current_structured_output,"{""query_classification"": 0.00024271011352539062, ""table_discovery"": 0.6192567348480225, ""schema_analysis"": 0.0004286766052246094, ""reasoning"": 5.5060625076293945, ""sql_generation"": 2.0087482929229736, ""sql_validation"": 1.0218849182128906, ""sql_execution"": 0.10751724243164062, ""completed"": 3.4619686603546143}",{},19506,663,20169,0.003161
V0,full_pipeline,GT047,medium,Quantas internações por doença respiratória ocorrem no inverno (junho a agosto)?,"SELECT COUNT(*) AS internacoes_respiratorias_inverno FROM internacoes WHERE ""DIAG_PRINC"" LIKE 'J%' AND EXTRACT(MONTH FROM ""DT_INTER"") IN (6, 7, 8);","SELECT COUNT(*) AS total FROM internacoes WHERE ""DIAG_PRINC"" LIKE 'J%' AND EXTRACT(MONTH FROM ""DT_INTER"") IN (6, 7, 8);",True,10.43,,ablation_20260516T210857_d3789f4e_V0_GT047,results,1,1,[[5443709]],[[5443709]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""mes_internacao"", ""values"": [""6"", ""7"", ""8""], ""operator"": ""IN""}, {""field"": ""diagnostico_principal_prefix"", ""values"": [""J%""], ""operator"": ""LIKE""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [""diagnostico"", ""mes_internacao"", ""diagnostico_principal_prefix""], ""forbidden_output_dimensions"": [""diagnostico""]}, ""constraints"": [""diagnosis_filter_dimension_not_output""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""diagnosis_filter_dimension_not_output""], ""null_policy"": [], ""message"": null}",{},{},[],context,llamaindex_schema,"[""internacoes"", ""internacao_procedimento"", ""cid""]",current_structured_output,"{""query_classification"": 0.9281678199768066, ""table_discovery"": 0.468064546585083, ""schema_analysis"": 0.0005624294281005859, ""reasoning"": 4.572997570037842, ""sql_generation"": 2.049877882003784, ""sql_validation"": 1.3491101264953613, ""sql_execution"": 0.24492788314819336, ""completed"": 0.7641792297363281}",{},19404,488,19892,0.002743
V0,full_pipeline,GT048,medium,Quais são as 10 principais causas de morte (com descrição)?,"SELECT c.""DESCRICAO"", COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true GROUP BY c.""DESCRICAO"" ORDER BY total_mortes DESC LIMIT 10;","SELECT c.""DESCRICAO"" AS causa_morte, COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true AND i.""CID_MORTE"" IS NOT NULL GROUP BY c.""DESCRICAO"" ORDER BY total_mortes DESC LIMIT 10;",True,11.36,,ablation_20260516T210857_d3789f4e_V0_GT048,results,10,10,"[[""Insuf respirat aguda"", 261153], [""Septicemia NE"", 222806], [""Parada cardiaca NE"", 165662], [""Parada respirat"", 118152], [""Acid vasc cerebr NE como hemorrag isquemico"", 111212]]","[[""Insuf respirat aguda"", 261153], [""Septicemia NE"", 222806], [""Parada cardiaca NE"", 165662], [""Parada respirat"", 118152], [""Acid vasc cerebr NE como hemorrag isquemico"", 111212]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total_mortes"", ""expression_type"": ""count"", ""required_filters"": [""MORTE = true""]}], ""dimensions"": [{""name"": ""diagnostico"", ""source"": ""cid.DESCRICAO"", ""role"": ""group""}], ""filters"": [{""field"": ""desfecho"", ""values"": [""MORTE = true""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 10, ""top_n_scope"": ""global"", ""required_dimensions"": [""diagnostico""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [""diagnostico""], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],context,llamaindex_schema,"[""cid"", ""internacoes""]",current_structured_output,"{""query_classification"": 0.00025916099548339844, ""table_discovery"": 0.45147109031677246, ""schema_analysis"": 0.0004513263702392578, ""reasoning"": 4.470102071762085, ""sql_generation"": 2.21177339553833, ""sql_validation"": 1.7138895988464355, ""sql_execution"": 0.2329268455505371, ""completed"": 2.237523317337036}",{},17678,674,18352,0.002653
V0,full_pipeline,GT049,hard,Qual a taxa de mortalidade no estado do Rio Grande do Sul em 2021?,"SELECT COUNT(*) AS total_internacoes, SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""CO_MUNICIPIO_6D"" WHERE mu.""SG_UF"" = 'RS' AND EXTRACT(YEAR FROM ""DT_INTER"") = 2021;","SELECT ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""CO_MUNICIPIO_6D"" WHERE mu.""SG_UF"" = 'RS' AND EXTRACT(YEAR FROM i.""DT_INTER"") = 2021;",True,9.74,,ablation_20260516T210857_d3789f4e_V0_GT049,results,1,1,"[[719533, 56416, 7.84]]",[[7.84]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true, ""projected_match"": true, ""reverse_projected_match"": true, ""gt_col_count"": 3, ""pred_col_count"": 1, ""matching_column_indices"": [2]}",,True,"{""intent"": ""rate"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""taxa_mortalidade"", ""expression_type"": ""rate"", ""numerator_condition"": ""MORTE = true"", ""denominator_scope"": ""all_rows_matching_non_outcome_filters"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""estado"", ""values"": [""RS""], ""operator"": ""=""}, {""field"": ""ano"", ""values"": [""2021""], ""operator"": ""=""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [""estado""], ""forbidden_output_dimensions"": [""estado""]}, ""constraints"": [""rate_denominator_must_preserve_full_scope""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""rate_denominator_must_preserve_full_scope""], ""null_policy"": [], ""message"": null}",{},{},[],context,llamaindex_schema,"[""internacoes"", ""socioeconomico"", ""municipios""]",current_structured_output,"{""query_classification"": 0.00027060508728027344, ""table_discovery"": 0.5395572185516357, ""schema_analysis"": 0.0007951259613037109, ""reasoning"": 3.4693756103515625, ""sql_generation"": 3.0651867389678955, ""sql_validation"": 1.7140820026397705, ""sql_execution"": 0.06549763679504395, ""completed"": 0.8433854579925537}",{},17077,561,17638,0.002591
V0,full_pipeline,GT050,medium,Qual a taxa de mortalidade para faixa etária 30-45?,"SELECT '30-45 anos' AS faixa_etaria, COUNT(*) AS total_internacoes, SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes WHERE ""IDADE"" BETWEEN 30 AND 45;","SELECT ROUND(SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes WHERE ""IDADE"" BETWEEN 30 AND 45;",True,10.29,,ablation_20260516T210857_d3789f4e_V0_GT050,results,1,1,"[[""30-45 anos"", 36465860, 654264, 1.79]]",[[1.79]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true, ""projected_match"": true, ""reverse_projected_match"": true, ""gt_col_count"": 4, ""pred_col_count"": 1, ""matching_column_indices"": [3]}",,True,"{""intent"": ""rate"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""taxa_mortalidade"", ""expression_type"": ""rate"", ""numerator_condition"": ""MORTE = true"", ""denominator_scope"": ""all_rows_matching_non_outcome_filters"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""faixa_etaria"", ""values"": [""30-45""], ""operator"": ""=""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": [""faixa_etaria""]}, ""constraints"": [""rate_denominator_must_preserve_full_scope""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""rate_denominator_must_preserve_full_scope""], ""null_policy"": [], ""message"": null}",{},{},[],context,llamaindex_schema,"[""internacoes"", ""socioeconomico"", ""cid""]",current_structured_output,"{""query_classification"": 0.0002899169921875, ""table_discovery"": 0.5277717113494873, ""schema_analysis"": 0.0004611015319824219, ""reasoning"": 4.228033781051636, ""sql_generation"": 3.389165163040161, ""sql_validation"": 1.2698180675506592, ""sql_execution"": 0.08156371116638184, ""completed"": 0.746985912322998}",{},17516,482,17998,0.00284
