variant_id,variant_name,id,difficulty,question,gold_sql,generated_sql,ex,elapsed_s,error,session_id,agent_result_source,gold_row_count,predicted_row_count,gold_rows_sample,predicted_rows_sample,comparison_details,critical_rule,workflow_success,semantic_plan,semantic_validation,semantic_error,semantic_repair,repair_attempts,flags,prompt_tokens,completion_tokens,total_tokens,total_cost_usd
V0,full_pipeline,GT029,medium,Qual é o valor médio de UTI para homens?,"SELECT AVG(""VAL_UTI"") AS valor_medio_uti_homens FROM internacoes WHERE ""SEXO"" = 1 AND ""VAL_UTI"" > 0;","SELECT AVG(""VAL_UTI"") AS custo_medio_uti FROM internacoes WHERE ""VAL_UTI"" > 0 AND ""SEXO"" = 1;",True,8.42,,ablation_20260510T164007_2d057980_V0_GT029,results,1,1,[[8398.102412023563]],[[8398.102412024065]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""rate"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""custo_medio_uti"", ""expression_type"": ""avg"", ""required_filters"": [""VAL_UTI > 0""]}], ""dimensions"": [], ""filters"": [{""field"": ""uti"", ""values"": [""VAL_UTI > 0""], ""operator"": ""semantic""}, {""field"": ""sexo"", ""values"": [""1""], ""operator"": ""=""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [""sexo""], ""forbidden_output_dimensions"": [""sexo""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},14309,410,14719,0.001903
V0,full_pipeline,GT035,medium,Qual o diagnóstico mais comum nas internações?,"SELECT c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""DIAG_PRINC"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total DESC LIMIT 1;","SELECT c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""DIAG_PRINC"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total DESC LIMIT 1;",True,9.62,,ablation_20260510T164007_2d057980_V0_GT035,results,1,1,"[[""Parto espontaneo cefalico"", 982066]]","[[""Parto espontaneo cefalico"", 982066]]","{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [{""name"": ""diagnostico"", ""source"": ""cid.CD_DESCRICAO"", ""role"": ""group""}], ""filters"": [], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 1, ""top_n_scope"": ""global"", ""required_dimensions"": [""diagnostico""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [""diagnostico""], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},16082,504,16586,0.001687
V0,full_pipeline,GT036,medium,Quantas internações ocorreram em 2015?,"SELECT COUNT(*) AS internacoes_2015 FROM internacoes WHERE EXTRACT(YEAR FROM ""DT_INTER"") = 2015;","SELECT COUNT(*) AS total FROM internacoes WHERE EXTRACT(YEAR FROM ""DT_INTER"") = 2015;",True,7.57,,ablation_20260510T164007_2d057980_V0_GT036,results,1,1,[[1179761]],[[1179761]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""ano"", ""values"": [""2015""], ""operator"": ""=""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},14395,334,14729,0.001486
V0,full_pipeline,GT037,medium,Quantos pacientes nasceram antes de 1950?,"SELECT COUNT(*) AS nascidos_antes_1950 FROM internacoes WHERE EXTRACT(YEAR FROM ""NASC"") < 1950;","SELECT COUNT(*) AS total FROM internacoes WHERE EXTRACT(YEAR FROM ""NASC"") < 1950;",True,6.49,,ablation_20260510T164007_2d057980_V0_GT037,results,1,1,[[3591686]],[[3591686]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""ano"", ""values"": [""1950""], ""operator"": ""=""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},14140,321,14461,0.001421
V0,full_pipeline,GT038,medium,Qual município teve o maior número de internações masculinas em 2020?,"SELECT mu.nome, COUNT(i.""N_AIH"") AS total_internacoes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE EXTRACT(YEAR FROM i.""DT_INTER"") = 2020 AND i.""SEXO"" = 1 GROUP BY mu.nome ORDER BY total_internacoes DESC LIMIT 1;","SELECT mu.""nome"" AS municipio, COUNT(*) AS total FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE i.""SEXO"" = 1 AND EXTRACT(YEAR FROM i.""DT_INTER"") = 2020 GROUP BY mu.""nome"" ORDER BY total DESC LIMIT 1;",True,11.05,,ablation_20260510T164007_2d057980_V0_GT038,results,1,1,"[[""Porto Alegre"", 37981]]","[[""Porto Alegre"", 37981]]","{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [{""name"": ""municipio"", ""source"": ""municipios.nome"", ""role"": ""group""}], ""filters"": [{""field"": ""ano"", ""values"": [""2020""], ""operator"": ""=""}, {""field"": ""sexo"", ""values"": [""1""], ""operator"": ""=""}], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 1, ""top_n_scope"": ""global"", ""required_dimensions"": [""municipio""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [""municipio""], ""filter_dimensions"": [], ""counted_entity"": ""municipio"", ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},15900,550,16450,0.001688
V0,full_pipeline,GT039,medium,Quais são as três causas de morte mais frequentes entre mulheres?,"SELECT c.""CD_DESCRICAO"", COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""SEXO"" = 3 AND i.""MORTE"" = true AND i.""CID_MORTE"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 3;","SELECT c.""CD_DESCRICAO"" AS causa_morte, COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true AND i.""SEXO"" = 3 GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 3;",True,12.01,,ablation_20260510T164007_2d057980_V0_GT039,results,3,3,"[[""Nao preenchido"", 231490], [""Insuf respirat aguda"", 11488], [""Septicemia NE"", 8600]]","[[""Nao preenchido"", 231490], [""Insuf respirat aguda"", 11488], [""Septicemia NE"", 8600]]","{""gt_size"": 3, ""pred_size"": 3, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total_mortes"", ""expression_type"": ""count"", ""required_filters"": [""MORTE = true""]}], ""dimensions"": [{""name"": ""diagnostico"", ""source"": ""cid.CD_DESCRICAO"", ""role"": ""group""}], ""filters"": [{""field"": ""sexo"", ""values"": [""3""], ""operator"": ""=""}, {""field"": ""desfecho"", ""values"": [""MORTE = true""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 3, ""top_n_scope"": ""global"", ""required_dimensions"": [""diagnostico""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [""diagnostico""], ""filter_dimensions"": [""sexo""], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},16260,620,16880,0.002638
V0,full_pipeline,GT041,medium,Quantos hospitais atenderam casos de UTI em 2020?,"SELECT COUNT(DISTINCT ""CNES"") FROM internacoes WHERE ""VAL_UTI"" > 0 AND EXTRACT(YEAR FROM ""DT_INTER"") = 2020;","SELECT COUNT(DISTINCT i.""CNES"") AS total_hospitais FROM internacoes i WHERE i.""VAL_UTI"" > 0 AND EXTRACT(YEAR FROM i.""DT_INTER"") = 2020;",True,8.57,,ablation_20260510T164007_2d057980_V0_GT041,results,1,1,[[129]],[[129]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""ano"", ""values"": [""2020""], ""operator"": ""=""}, {""field"": ""uti"", ""values"": [""VAL_UTI > 0""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""hospital"", ""forbidden_output_dimensions"": [""hospital""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},16758,449,17207,0.001679
V0,full_pipeline,GT042,medium,Quantas internações de pacientes com mais de 70 anos ocorreram no inverno (junho a agosto)?,"SELECT COUNT(i.""N_AIH"") FROM internacoes i WHERE EXTRACT(MONTH FROM i.""DT_INTER"") BETWEEN 6 AND 8 AND i.""IDADE"" > 70;","SELECT COUNT(*) AS total_internacoes FROM internacoes WHERE ""IDADE"" > 70 AND EXTRACT(MONTH FROM ""DT_INTER"") IN (6, 7, 8);",True,9.34,,ablation_20260510T164007_2d057980_V0_GT042,results,1,1,[[710226]],[[710226]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""mes_internacao"", ""values"": [""6"", ""7"", ""8""], ""operator"": ""IN""}, {""field"": ""idade"", ""values"": [""70""], ""operator"": "">""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},14524,442,14966,0.00157
V0,full_pipeline,GT043,medium,Quantas internações tiveram tanto diagnóstico principal quanto secundário?,"SELECT COUNT(*) AS com_ambos_diagnosticos FROM internacoes WHERE ""DIAG_PRINC"" IS NOT NULL AND ""DIAG_SECUN"" IS NOT NULL;","SELECT COUNT(*) AS total FROM internacoes WHERE ""DIAG_PRINC"" IS NOT NULL AND ""DIAG_SECUN"" IS NOT NULL;",True,7.99,,ablation_20260510T164007_2d057980_V0_GT043,results,1,1,[[18443084]],[[18443084]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""diagnostico_principal_required"", ""values"": [""IS NOT NULL""], ""operator"": ""semantic""}, {""field"": ""diagnostico_secundario_required"", ""values"": [""IS NOT NULL""], ""operator"": ""semantic""}, {""field"": ""diagnostico_principal"", ""values"": [""IS NOT NULL""], ""operator"": ""semantic""}, {""field"": ""diagnostico_secundario"", ""values"": [""IS NOT NULL""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [""diagnostico""], ""counted_entity"": ""diagnostico"", ""forbidden_output_dimensions"": [""diagnostico""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},14301,412,14713,0.001442
V0,full_pipeline,GT046,medium,Qual a evolução de internações para cada ano?,"SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total_internacoes FROM internacoes WHERE ""DT_INTER"" IS NOT NULL GROUP BY ano ORDER BY ano;","SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total FROM internacoes GROUP BY EXTRACT(YEAR FROM ""DT_INTER"") ORDER BY ano;",True,10.15,,ablation_20260510T164007_2d057980_V0_GT046,results,16,16,"[[2008, 1044837], [2009, 1091494], [2010, 1117637], [2011, 1113593], [2012, 1110649]]","[[2008, 1044837], [2009, 1091494], [2010, 1117637], [2011, 1113593], [2012, 1110649]]","{""gt_size"": 16, ""pred_size"": 16, ""normalized_match"": true}",,True,"{""intent"": ""trend"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [{""name"": ""ano"", ""source"": ""EXTRACT(YEAR FROM internacoes.DT_INTER)"", ""role"": ""group""}], ""filters"": [], ""answer_shape"": {""row_grain"": ""time_series"", ""top_n_scope"": ""none"", ""required_dimensions"": [""ano""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""time_series"", ""expected_row_count"": ""one_per_group"", ""output_dimensions"": [""ano""], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": [""profile_temporal_coverage: internacoes.DT_INTER ranges from 2008-01-01 to 2023-12-31"", ""profile_cardinality: ano uses high-cardinality identifier internacoes.DT_INTER""]}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},14597,661,15258,0.001713
V0,full_pipeline,GT047,medium,Quantas internações por doença respiratória ocorrem no inverno (junho a agosto)?,"SELECT COUNT(*) AS internacoes_respiratorias_inverno FROM internacoes WHERE ""DIAG_PRINC"" LIKE 'J%' AND EXTRACT(MONTH FROM ""DT_INTER"") IN (6, 7, 8);","SELECT COUNT(*) FROM internacoes WHERE ""DIAG_PRINC"" LIKE 'J%' AND EXTRACT(MONTH FROM ""DT_INTER"") IN (6, 7, 8);",True,9.7,,ablation_20260510T164007_2d057980_V0_GT047,results,1,1,[[708544]],[[708544]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""mes_internacao"", ""values"": [""6"", ""7"", ""8""], ""operator"": ""IN""}, {""field"": ""diagnostico_principal_prefix"", ""values"": [""J%""], ""operator"": ""LIKE""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [""diagnostico"", ""mes_internacao"", ""diagnostico_principal_prefix""], ""forbidden_output_dimensions"": [""diagnostico""]}, ""constraints"": [""diagnosis_filter_dimension_not_output""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""diagnosis_filter_dimension_not_output""], ""null_policy"": [], ""message"": null}",{},{},[],{},16459,486,16945,0.002204
V0,full_pipeline,GT048,medium,Quais são as 10 principais causas de morte (com descrição)?,"SELECT c.""CD_DESCRICAO"", COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 10;","SELECT c.""CD_DESCRICAO"" AS causa_morte, COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true AND i.""CID_MORTE"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 10;",True,11.94,,ablation_20260510T164007_2d057980_V0_GT048,results,10,10,"[[""Nao preenchido"", 488330], [""Insuf respirat aguda"", 24784], [""Septicemia NE"", 17904], [""Parada cardiaca NE"", 14187], [""Acid vasc cerebr NE como hemorrag isquemico"", 9539]]","[[""Nao preenchido"", 488330], [""Insuf respirat aguda"", 24784], [""Septicemia NE"", 17904], [""Parada cardiaca NE"", 14187], [""Acid vasc cerebr NE como hemorrag isquemico"", 9539]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total_mortes"", ""expression_type"": ""count"", ""required_filters"": [""MORTE = true""]}], ""dimensions"": [{""name"": ""diagnostico"", ""source"": ""cid.CD_DESCRICAO"", ""role"": ""group""}], ""filters"": [{""field"": ""desfecho"", ""values"": [""MORTE = true""], ""operator"": ""semantic""}, {""field"": ""desfecho"", ""values"": [""MORTE""], ""operator"": ""equals""}], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 10, ""top_n_scope"": ""global"", ""required_dimensions"": [""diagnostico""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [""diagnostico""], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},16423,697,17120,0.001854
V0,full_pipeline,GT050,medium,Qual a taxa de mortalidade para faixa etária 30-45?,"SELECT '30-45 anos' AS faixa_etaria, COUNT(*) AS total_internacoes, SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes WHERE ""IDADE"" BETWEEN 30 AND 45;","SELECT ROUND(SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes WHERE ""IDADE"" BETWEEN 30 AND 45;",True,8.33,,ablation_20260510T164007_2d057980_V0_GT050,results,1,1,"[[""30-45 anos"", 3451467, 56476, 1.64]]",[[1.64]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true, ""projected_match"": true, ""reverse_projected_match"": true, ""gt_col_count"": 4, ""pred_col_count"": 1, ""matching_column_indices"": [3]}",,True,"{""intent"": ""rate"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""taxa_mortalidade"", ""expression_type"": ""rate"", ""numerator_condition"": ""MORTE = true"", ""denominator_scope"": ""all_rows_matching_non_outcome_filters"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""faixa_etaria"", ""values"": [""30-45""], ""operator"": ""=""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": [""faixa_etaria""]}, ""constraints"": [""rate_denominator_must_preserve_full_scope""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""rate_denominator_must_preserve_full_scope""], ""null_policy"": [], ""message"": null}",{},{},[],{},14335,468,14803,0.001557
V0,full_pipeline,GT051,medium,Quais são os 10 municípios com mais internações?,"SELECT m.nome AS municipio, COUNT(i.""N_AIH"") AS total_internacoes FROM internacoes i JOIN municipios m ON i.""MUNIC_RES"" = m.codigo_6d GROUP BY m.nome ORDER BY total_internacoes DESC LIMIT 10;","SELECT mu.""nome"" AS municipio, COUNT(*) AS total_internacoes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" GROUP BY mu.""nome"" ORDER BY total_internacoes DESC LIMIT 10;",True,11.77,,ablation_20260510T164007_2d057980_V0_GT051,results,10,10,"[[""Porto Alegre"", 1569537], [""SÃ£o LuÃ­s"", 891253], [""Canoas"", 422780], [""Caxias do Sul"", 324575], [""Pelotas"", 304288]]","[[""Porto Alegre"", 1569537], [""SÃ£o LuÃ­s"", 891253], [""Canoas"", 422780], [""Caxias do Sul"", 324575], [""Pelotas"", 304288]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [{""name"": ""municipio"", ""source"": ""municipios.nome"", ""role"": ""group""}, {""name"": ""municipio_residencia"", ""source"": ""municipios.nome"", ""role"": ""group""}], ""filters"": [], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 10, ""top_n_scope"": ""global"", ""required_dimensions"": [""municipio"", ""municipio_residencia""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [""municipio"", ""municipio_residencia""], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},16021,582,16603,0.001725
V0,full_pipeline,GT056,medium,Quantas internações ocorreram em 2020?,"SELECT COUNT(*) FROM internacoes WHERE EXTRACT(YEAR FROM ""DT_INTER"") = 2020;","SELECT COUNT(*) AS total_internacoes FROM internacoes WHERE EXTRACT(YEAR FROM ""DT_INTER"") = 2020;",True,7.71,,ablation_20260510T164007_2d057980_V0_GT056,results,1,1,[[1055673]],[[1055673]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""ano"", ""values"": [""2020""], ""operator"": ""=""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},14401,340,14741,0.001491
V0,full_pipeline,GT061,medium,Qual a distribuição por idade nas internações?,"SELECT ""IDADE"", COUNT(*) AS total_internacoes FROM internacoes GROUP BY ""IDADE"" ORDER BY total_internacoes DESC;","SELECT ""IDADE"", COUNT(*) AS total FROM internacoes GROUP BY ""IDADE"" ORDER BY ""IDADE"";",True,12.71,,ablation_20260510T164007_2d057980_V0_GT061,results,131,131,"[[0, 861065], [21, 335721], [1, 333887], [20, 332103], [22, 332046]]","[[0, 861065], [1, 333887], [2, 226840], [3, 176272], [4, 149708]]","{""gt_size"": 131, ""pred_size"": 131, ""normalized_match"": true}",,True,"{""intent"": ""distribution"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [{""name"": ""idade"", ""source"": ""internacoes.IDADE"", ""role"": ""group""}], ""filters"": [], ""answer_shape"": {""row_grain"": ""one_row_per_group"", ""top_n_scope"": ""none"", ""required_dimensions"": [""idade""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""grouped_table"", ""expected_row_count"": ""one_per_group"", ""output_dimensions"": [""idade""], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},14990,860,15850,0.002275
